DATE,BIALOWIEZA_HU,BIALYSTOK_HU,BIEBRZA-PIENCZYKOWEK_HU,BIELSKO-BIALA_HU,CHOJNICE_HU,CHORZELOW_HU,CIESZANOW_HU,CZOSTOCHOWA_HU,DRONIOWICE_HU,ELBLAG_HU,ELBLAG-MILEJEWO_HU,GDANSK-SWIBNO_HU,GORZOW WLKP_HU,GORZYN_HU,HEL_HU,JARCZEW_HU,JELENIA GORA_HU,KALISZ_HU,KASPROWY WIERCH_HU,KATOWICE-MUCHOWIEC_HU,KETRZYN_HU,KIELCE_HU,KLODZKO_HU,KOLO_HU,KOLOBRZEG-DZWIRZYNO_HU,KOMANCZA_HU,KOSZALIN_HU,KOZIENCE_HU,KRAKOW_HU,KRAKOW OBS. ASTRONOMICZNE_HU,KRAKOW-BALICE_HU,KROSNO_HU,KRYNICA_HU,LEBA_HU,LEBORK_HU,LEGNICA_HU,LESKO_HU,LESZNO_HU,LIDZBARK WARMINSKI_HU,LIMANOWA_HU,LODZ_HU,LUBLIN-RADAWIEC_HU,MIKOLAJKI_HU,MLAWA_HU,MSZANA DOLNA_HU,NOWY SACZ_HU,OLSZTYN_HU,OPOLE_HU,PILA_HU,PLOCK_HU,PORONIN_HU,POZNAN_HU,PULAWY_HU,PULTUSK_HU,RACIBORZ_HU,RESKO-SMOLSKO_HU,RZESZOW JASIONKA_HU,SANDOMIERZ_HU,SIEDLCE_HU,SKIERNIEWICE_HU,SLUBICE_HU,SNIEZKA_HU,SULEJOW_HU,SWINOUJSCIE_HU,SZCZECIN_HU,TARNOW_HU,TERESPOL_HU,TORUN_HU,USTKA_HU,WARSZAWA-BIELANY_HU,WARSZAWA-OKECIE_HU,WIELUN_HU,WLODAWA_HU,WROCLAW_HU,ZAKOPANE_HU,ZAMOSC_HU,ZIELONA GORA_HU,mean_HU
2019-10-12,76.0,,73.0,,,65.0,67.0,,72.0,,,,,82.0,,72.0,,,,,,,,,,69.0,,,,72.0,,,74.0,,,,,,81.0,56.0,,,,,60.0,,,,,,80.0,,77.0,72.0,,,,,,66.0,,,,,,,,,,64.0,,,,,,,,71.0
2019-10-13,75.0,82.0,91.0,61.0,85.0,80.0,77.0,67.0,72.0,91.0,89.0,90.0,74.0,74.0,91.0,76.0,73.0,69.0,32.0,78.0,88.0,79.0,76.0,69.0,93.0,67.0,90.0,67.0,,81.0,79.0,63.0,80.0,93.0,88.0,67.0,58.0,69.0,89.0,65.0,66.0,73.0,91.0,82.0,73.0,74.0,86.0,69.0,76.0,73.0,86.0,73.0,87.0,81.0,74.0,86.0,64.0,71.0,70.0,79.0,65.0,83.0,71.0,90.0,84.0,64.0,74.0,75.0,90.0,73.0,69.0,69.0,71.0,68.0,76.0,61.0,70.0,75.98684210526316
2019-10-14,76.0,,86.0,,,83.0,83.0,,78.0,,,,,77.0,,86.0,,,,,,,,,,69.0,,,,82.0,,,81.0,,,,,,75.0,75.0,,,,,72.0,,,,,,87.0,,80.0,79.0,,,,,,77.0,,,,,,,,,,73.0,,,,,,,,78.83333333333333
2019-10-15,80.0,81.0,89.0,53.0,84.0,73.0,80.0,68.0,80.0,88.0,82.0,87.0,81.0,95.0,94.0,74.0,72.0,68.0,41.0,78.0,87.0,77.0,66.0,80.0,86.0,74.0,83.0,74.0,,80.0,83.0,59.0,79.0,88.0,88.0,66.0,65.0,75.0,83.0,54.0,78.0,76.0,90.0,80.0,76.0,64.0,84.0,64.0,79.0,82.0,79.0,77.0,70.0,82.0,74.0,84.0,69.0,70.0,73.0,81.0,81.0,87.0,81.0,85.0,84.0,65.0,74.0,83.0,83.0,74.0,74.0,74.0,72.0,73.0,54.0,70.0,81.0,76.60526315789474
2019-10-16,73.0,,78.0,,,74.0,71.0,,81.0,,,,,95.0,,80.0,,,,,,,,,,70.0,,,,80.0,,,68.0,,,,,,80.0,65.0,,,,,83.0,,,,,,62.0,,69.0,83.0,,,,,,78.0,,,,,,,,,,76.0,,,,,,,,75.88888888888889
2019-10-17,78.0,78.0,77.0,67.0,86.0,81.0,82.0,72.0,78.0,76.0,86.0,89.0,81.0,72.0,91.0,82.0,70.0,69.0,54.0,78.0,81.0,79.0,70.0,71.0,90.0,81.0,87.0,71.0,,75.0,76.0,70.0,84.0,91.0,89.0,71.0,69.0,75.0,85.0,72.0,71.0,77.0,77.0,80.0,79.0,77.0,82.0,71.0,84.0,74.0,87.0,71.0,82.0,86.0,77.0,89.0,72.0,75.0,79.0,75.0,69.0,81.0,75.0,89.0,83.0,71.0,79.0,80.0,87.0,75.0,76.0,69.0,79.0,66.0,73.0,71.0,72.0,77.55263157894737
2019-10-18,77.0,,88.0,,,82.0,83.0,,84.0,,,,,83.0,,84.0,,,,,,,,,,83.0,,,,79.0,,,80.0,,,,,,91.0,72.0,,,,,83.0,,,,,,83.0,,84.0,84.0,,,,,,82.0,,,,,,,,,,72.0,,,,,,,,81.88888888888889
2019-10-19,84.0,88.0,94.0,72.0,86.0,85.0,77.0,78.0,87.0,89.0,82.0,90.0,83.0,87.0,86.0,88.0,83.0,83.0,79.0,85.0,85.0,87.0,86.0,87.0,85.0,78.0,85.0,83.0,,83.0,83.0,71.0,77.0,83.0,82.0,80.0,71.0,82.0,87.0,75.0,86.0,82.0,87.0,91.0,84.0,77.0,83.0,80.0,83.0,85.0,87.0,83.0,88.0,88.0,84.0,86.0,76.0,80.0,84.0,89.0,83.0,83.0,86.0,83.0,79.0,75.0,83.0,82.0,81.0,84.0,82.0,78.0,79.0,81.0,76.0,73.0,79.0,82.71052631578948
2019-10-20,85.0,,93.0,,,79.0,80.0,,81.0,,,,,95.0,,87.0,,,,,,,,,,64.0,,,,81.0,,,78.0,,,,,,88.0,66.0,,,,,80.0,,,,,,86.0,,94.0,84.0,,,,,,86.0,,,,,,,,,,81.0,,,,,,,,82.66666666666667
2019-10-21,85.0,88.0,84.0,69.0,91.0,85.0,82.0,74.0,83.0,86.0,87.0,98.0,87.0,85.0,98.0,92.0,83.0,82.0,55.0,80.0,87.0,86.0,83.0,82.0,96.0,65.0,94.0,83.0,,81.0,79.0,60.0,73.0,94.0,93.0,82.0,57.0,85.0,94.0,70.0,82.0,80.0,87.0,86.0,82.0,76.0,86.0,81.0,88.0,82.0,89.0,84.0,84.0,85.0,79.0,93.0,79.0,75.0,83.0,82.0,85.0,46.0,82.0,92.0,90.0,75.0,84.0,88.0,93.0,82.0,77.0,77.0,84.0,80.0,78.0,76.0,78.0,82.21052631578948
2019-10-22,85.0,,91.0,,,88.0,84.0,,93.0,,,,,92.0,,93.0,,,,,,,,,,87.0,,,,84.0,,,81.0,,,,,,90.0,80.0,,,,,86.0,,,,,,89.0,,88.0,87.0,,,,,,90.0,,,,,,,,,,86.0,,,,,,,,87.44444444444444
2019-10-23,95.0,89.0,88.0,85.0,93.0,98.0,92.0,89.0,90.0,83.0,84.0,86.0,89.0,91.0,89.0,98.0,89.0,99.0,48.0,91.0,84.0,94.0,93.0,97.0,94.0,86.0,90.0,97.0,,96.0,98.0,78.0,83.0,92.0,88.0,96.0,81.0,93.0,85.0,86.0,95.0,95.0,82.0,93.0,85.0,87.0,85.0,97.0,89.0,97.0,89.0,87.0,96.0,89.0,98.0,90.0,91.0,96.0,94.0,98.0,89.0,75.0,98.0,91.0,90.0,88.0,98.0,90.0,89.0,97.0,97.0,95.0,98.0,96.0,79.0,94.0,92.0,90.34210526315789
2019-10-24,97.0,,95.0,,,77.0,78.0,,76.0,,,,,94.0,,97.0,,,,,,,,,,59.0,,,,86.0,,,67.0,,,,,,96.0,50.0,,,,,80.0,,,,,,79.0,,84.0,94.0,,,,,,94.0,,,,,,,,,,96.0,,,,,,,,83.27777777777777
2019-10-25,88.0,92.0,98.0,62.0,86.0,83.0,79.0,74.0,90.0,95.0,92.0,87.0,85.0,98.0,89.0,89.0,84.0,86.0,41.0,82.0,93.0,88.0,76.0,90.0,85.0,77.0,83.0,87.0,,83.0,83.0,59.0,77.0,91.0,87.0,79.0,55.0,86.0,90.0,58.0,89.0,81.0,93.0,98.0,82.0,76.0,92.0,79.0,88.0,95.0,85.0,87.0,87.0,88.0,81.0,82.0,75.0,77.0,90.0,93.0,78.0,82.0,88.0,82.0,81.0,74.0,86.0,94.0,84.0,90.0,95.0,79.0,84.0,80.0,65.0,75.0,79.0,83.17105263157895
2019-10-26,88.0,,92.0,,,85.0,89.0,,80.0,,,,,80.0,,90.0,,,,,,,,,,86.0,,,,84.0,,,80.0,,,,,,80.0,72.0,,,,,80.0,,,,,,88.0,,94.0,87.0,,,,,,85.0,,,,,,,,,,81.0,,,,,,,,84.5
2019-10-27,78.0,77.0,93.0,50.0,79.0,77.0,74.0,68.0,73.0,83.0,77.0,78.0,79.0,75.0,77.0,78.0,78.0,81.0,41.0,66.0,82.0,79.0,72.0,78.0,75.0,74.0,73.0,74.0,,72.0,76.0,71.0,83.0,76.0,76.0,73.0,58.0,81.0,80.0,60.0,77.0,77.0,79.0,84.0,61.0,71.0,79.0,74.0,74.0,78.0,82.0,83.0,74.0,79.0,72.0,75.0,71.0,75.0,76.0,74.0,73.0,74.0,78.0,70.0,71.0,66.0,73.0,80.0,69.0,75.0,76.0,72.0,78.0,73.0,62.0,65.0,81.0,74.28947368421052
2019-10-28,78.0,,93.0,,,88.0,82.0,,87.0,,,,,89.0,,88.0,,,,,,,,,,97.0,,,,83.0,,,89.0,,,,,,88.0,91.0,,,,,90.0,,,,,,97.0,,79.0,93.0,,,,,,79.0,,,,,,,,,,85.0,,,,,,,,87.55555555555556
2019-10-29,85.0,89.0,93.0,87.0,85.0,88.0,89.0,91.0,96.0,82.0,76.0,70.0,86.0,94.0,75.0,93.0,86.0,97.0,55.0,89.0,87.0,94.0,90.0,92.0,78.0,89.0,80.0,86.0,,83.0,89.0,88.0,86.0,72.0,87.0,86.0,91.0,91.0,91.0,85.0,93.0,89.0,84.0,93.0,83.0,89.0,87.0,90.0,85.0,91.0,89.0,92.0,90.0,86.0,89.0,88.0,90.0,87.0,87.0,94.0,91.0,99.0,93.0,76.0,85.0,88.0,79.0,91.0,72.0,89.0,85.0,90.0,85.0,88.0,82.0,86.0,93.0,86.82894736842105
2019-10-30,89.0,,91.0,,,82.0,97.0,,96.0,,,,,90.0,,93.0,,,,,,,,,,89.0,,,,81.0,,,86.0,,,,,,83.0,86.0,,,,,81.0,,,,,,86.0,,86.0,88.0,,,,,,82.0,,,,,,,,,,79.0,,,,,,,,86.94444444444444
2019-10-31,84.0,91.0,90.0,81.0,80.0,90.0,90.0,85.0,89.0,91.0,78.0,80.0,81.0,86.0,79.0,90.0,85.0,85.0,31.0,86.0,84.0,87.0,96.0,82.0,85.0,79.0,80.0,80.0,,91.0,91.0,87.0,81.0,90.0,88.0,96.0,79.0,86.0,75.0,82.0,85.0,83.0,81.0,87.0,84.0,88.0,79.0,99.0,78.0,81.0,82.0,80.0,84.0,87.0,95.0,85.0,88.0,83.0,85.0,86.0,83.0,30.0,87.0,86.0,84.0,89.0,97.0,82.0,87.0,80.0,74.0,84.0,95.0,96.0,78.0,79.0,81.0,83.72368421052632
2019-11-01,78.0,,94.0,,,88.0,81.0,,80.0,,,,,90.0,,90.0,,,,,,,,,,79.0,,,,94.0,,,75.0,,,,,,77.0,75.0,,,,,80.0,,,,,,81.0,,81.0,77.0,,,,,,76.0,,,,,,,,,,76.0,,,,,,,,81.77777777777777
2019-11-02,78.0,75.0,84.0,67.0,93.0,76.0,77.0,74.0,80.0,79.0,89.0,90.0,92.0,88.0,92.0,77.0,79.0,78.0,95.0,77.0,82.0,79.0,82.0,75.0,97.0,90.0,93.0,74.0,,84.0,88.0,77.0,83.0,92.0,90.0,77.0,71.0,78.0,87.0,73.0,72.0,78.0,78.0,81.0,82.0,68.0,80.0,76.0,88.0,76.0,73.0,83.0,80.0,73.0,78.0,95.0,72.0,76.0,73.0,70.0,84.0,99.0,77.0,96.0,89.0,67.0,73.0,83.0,91.0,66.0,71.0,75.0,74.0,81.0,72.0,74.0,89.0,80.59210526315789
2019-11-03,79.0,,83.0,,,84.0,82.0,,85.0,,,,,92.0,,89.0,,,,,,,,,,91.0,,,,76.0,,,85.0,,,,,,85.0,76.0,,,,,80.0,,,,,,85.0,,90.0,77.0,,,,,,81.0,,,,,,,,,,76.0,,,,,,,,83.11111111111111
2019-11-04,87.0,86.0,93.0,75.0,97.0,83.0,80.0,76.0,83.0,91.0,95.0,97.0,96.0,95.0,100.0,85.0,85.0,88.0,97.0,78.0,92.0,91.0,83.0,86.0,100.0,89.0,97.0,84.0,,88.0,91.0,86.0,88.0,100.0,98.0,86.0,85.0,89.0,99.0,81.0,83.0,85.0,91.0,92.0,85.0,80.0,92.0,73.0,95.0,87.0,89.0,94.0,80.0,88.0,78.0,98.0,85.0,88.0,86.0,84.0,92.0,100.0,81.0,98.0,97.0,81.0,83.0,94.0,98.0,84.0,83.0,82.0,83.0,84.0,81.0,78.0,95.0,88.25
2019-11-05,84.0,,88.0,,,85.0,88.0,,89.0,,,,,93.0,,81.0,,,,,,,,,,96.0,,,,95.0,,,90.0,,,,,,91.0,90.0,,,,,88.0,,,,,,99.0,,85.0,89.0,,,,,,77.0,,,,,,,,,,81.0,,,,,,,,88.27777777777777
2019-11-06,80.0,86.0,94.0,73.0,94.0,91.0,94.0,79.0,80.0,89.0,94.0,91.0,96.0,95.0,90.0,87.0,80.0,81.0,89.0,82.0,91.0,91.0,83.0,78.0,93.0,96.0,96.0,80.0,,86.0,87.0,89.0,84.0,89.0,96.0,73.0,92.0,78.0,93.0,83.0,79.0,94.0,91.0,93.0,87.0,88.0,92.0,76.0,95.0,82.0,91.0,87.0,86.0,79.0,82.0,96.0,92.0,92.0,84.0,80.0,88.0,100.0,81.0,90.0,94.0,88.0,92.0,92.0,87.0,80.0,79.0,74.0,94.0,75.0,89.0,92.0,83.0,87.19736842105263
2019-11-07,85.0,,88.0,,,96.0,96.0,,88.0,,,,,96.0,,91.0,,,,,,,,,,96.0,,,,85.0,,,92.0,,,,,,96.0,83.0,,,,,87.0,,,,,,94.0,,89.0,87.0,,,,,,91.0,,,,,,,,,,90.0,,,,,,,,90.55555555555556
2019-11-08,88.0,92.0,95.0,77.0,96.0,95.0,95.0,87.0,84.0,93.0,92.0,94.0,90.0,93.0,93.0,96.0,85.0,93.0,80.0,86.0,95.0,96.0,86.0,92.0,90.0,93.0,87.0,93.0,,98.0,99.0,92.0,89.0,89.0,88.0,89.0,94.0,87.0,95.0,87.0,92.0,97.0,94.0,98.0,93.0,93.0,94.0,82.0,91.0,95.0,93.0,88.0,93.0,83.0,81.0,92.0,99.0,96.0,96.0,91.0,87.0,100.0,93.0,92.0,91.0,92.0,93.0,93.0,86.0,95.0,94.0,87.0,95.0,85.0,90.0,95.0,83.0,91.25
2019-11-09,92.0,,96.0,,,85.0,87.0,,90.0,,,,,94.0,,93.0,,,,,,,,,,82.0,,,,94.0,,,80.0,,,,,,90.0,82.0,,,,,92.0,,,,,,85.0,,96.0,90.0,,,,,,90.0,,,,,,,,,,90.0,,,,,,,,89.33333333333333
2019-11-10,94.0,92.0,94.0,89.0,90.0,94.0,95.0,89.0,91.0,87.0,88.0,87.0,99.0,95.0,85.0,96.0,90.0,93.0,97.0,93.0,86.0,95.0,88.0,86.0,95.0,96.0,91.0,95.0,,97.0,96.0,98.0,87.0,95.0,89.0,83.0,96.0,90.0,86.0,98.0,90.0,97.0,83.0,89.0,96.0,95.0,84.0,88.0,89.0,87.0,96.0,93.0,98.0,89.0,92.0,95.0,97.0,95.0,93.0,89.0,92.0,87.0,92.0,94.0,94.0,96.0,97.0,83.0,94.0,88.0,88.0,89.0,94.0,84.0,96.0,95.0,90.0,91.75
2019-11-11,94.0,,98.0,,,90.0,92.0,,87.0,,,,,89.0,,96.0,,,,,,,,,,95.0,,,,87.0,,,85.0,,,,,,92.0,92.0,,,,,88.0,,,,,,97.0,,97.0,92.0,,,,,,89.0,,,,,,,,,,87.0,,,,,,,,91.5
2019-11-12,91.0,92.0,88.0,71.0,93.0,86.0,85.0,85.0,87.0,89.0,89.0,93.0,94.0,93.0,88.0,91.0,85.0,90.0,96.0,86.0,89.0,86.0,89.0,85.0,90.0,82.0,88.0,89.0,,86.0,89.0,74.0,77.0,89.0,90.0,89.0,71.0,92.0,88.0,76.0,85.0,88.0,88.0,91.0,92.0,69.0,88.0,80.0,92.0,87.0,92.0,91.0,82.0,93.0,88.0,89.0,89.0,85.0,90.0,84.0,89.0,100.0,88.0,86.0,83.0,69.0,90.0,88.0,88.0,83.0,86.0,84.0,88.0,86.0,70.0,87.0,95.0,86.76315789473684
2019-11-13,89.0,,91.0,,,77.0,76.0,,95.0,,,,,96.0,,84.0,,,,,,,,,,57.0,,,,86.0,,,77.0,,,,,,96.0,68.0,,,,,79.0,,,,,,90.0,,80.0,96.0,,,,,,93.0,,,,,,,,,,95.0,,,,,,,,84.72222222222223
2019-11-14,92.0,90.0,92.0,92.0,90.0,87.0,88.0,93.0,93.0,86.0,94.0,92.0,93.0,91.0,91.0,92.0,89.0,97.0,77.0,89.0,86.0,92.0,88.0,94.0,92.0,96.0,92.0,86.0,,86.0,92.0,89.0,84.0,92.0,92.0,87.0,85.0,88.0,93.0,95.0,91.0,90.0,84.0,90.0,94.0,85.0,87.0,91.0,92.0,90.0,98.0,91.0,87.0,88.0,88.0,90.0,88.0,87.0,87.0,88.0,84.0,97.0,92.0,88.0,84.0,83.0,89.0,92.0,88.0,89.0,86.0,93.0,88.0,88.0,95.0,89.0,93.0,89.75
2019-11-15,97.0,,95.0,,,93.0,92.0,,93.0,,,,,95.0,,97.0,,,,,,,,,,95.0,,,,97.0,,,83.0,,,,,,97.0,81.0,,,,,89.0,,,,,,93.0,,94.0,96.0,,,,,,97.0,,,,,,,,,,95.0,,,,,,,,93.27777777777777
2019-11-16,96.0,94.0,94.0,60.0,89.0,80.0,90.0,74.0,68.0,94.0,92.0,92.0,84.0,81.0,92.0,90.0,71.0,85.0,97.0,74.0,94.0,87.0,78.0,87.0,84.0,69.0,80.0,84.0,,83.0,84.0,71.0,81.0,87.0,86.0,76.0,63.0,81.0,90.0,73.0,81.0,85.0,93.0,92.0,87.0,65.0,90.0,69.0,83.0,88.0,73.0,83.0,90.0,87.0,69.0,84.0,90.0,89.0,88.0,88.0,83.0,100.0,87.0,87.0,84.0,71.0,92.0,88.0,81.0,84.0,85.0,78.0,89.0,73.0,60.0,87.0,82.0,83.15789473684211
2019-11-17,99.0,,96.0,,,90.0,91.0,,79.0,,,,,95.0,,97.0,,,,,,,,,,88.0,,,,79.0,,,82.0,,,,,,96.0,67.0,,,,,92.0,,,,,,87.0,,95.0,87.0,,,,,,90.0,,,,,,,,,,86.0,,,,,,,,88.66666666666667
2019-11-18,89.0,86.0,86.0,59.0,92.0,85.0,87.0,84.0,83.0,88.0,90.0,92.0,91.0,91.0,91.0,94.0,70.0,89.0,93.0,75.0,88.0,81.0,80.0,91.0,87.0,85.0,85.0,91.0,,89.0,84.0,72.0,79.0,89.0,88.0,79.0,71.0,80.0,89.0,68.0,87.0,93.0,88.0,92.0,86.0,65.0,87.0,78.0,89.0,91.0,76.0,87.0,90.0,87.0,73.0,86.0,91.0,90.0,90.0,85.0,79.0,99.0,87.0,87.0,87.0,67.0,84.0,89.0,88.0,86.0,89.0,85.0,86.0,75.0,60.0,88.0,84.0,84.5
2019-11-19,98.0,,88.0,,,82.0,85.0,,79.0,,,,,80.0,,91.0,,,,,,,,,,73.0,,,,82.0,,,79.0,,,,,,86.0,69.0,,,,,89.0,,,,,,87.0,,83.0,80.0,,,,,,85.0,,,,,,,,,,85.0,,,,,,,,83.38888888888889
2019-11-20,98.0,96.0,96.0,74.0,94.0,91.0,90.0,89.0,88.0,96.0,94.0,93.0,88.0,99.0,92.0,97.0,90.0,93.0,68.0,87.0,94.0,91.0,85.0,93.0,89.0,89.0,87.0,94.0,,94.0,95.0,81.0,85.0,91.0,91.0,92.0,79.0,91.0,93.0,83.0,91.0,95.0,94.0,96.0,90.0,88.0,93.0,85.0,92.0,91.0,91.0,90.0,94.0,92.0,88.0,89.0,94.0,92.0,97.0,92.0,91.0,99.0,94.0,93.0,89.0,75.0,98.0,91.0,85.0,92.0,91.0,89.0,97.0,85.0,72.0,94.0,93.0,90.42105263157895
2019-11-21,91.0,,90.0,,,92.0,90.0,,92.0,,,,,95.0,,93.0,,,,,,,,,,83.0,,,,87.0,,,89.0,,,,,,91.0,87.0,,,,,86.0,,,,,,92.0,,87.0,91.0,,,,,,88.0,,,,,,,,,,88.0,,,,,,,,89.55555555555556
2019-11-22,83.0,75.0,82.0,74.0,90.0,86.0,85.0,90.0,93.0,73.0,86.0,86.0,92.0,89.0,84.0,93.0,72.0,90.0,97.0,87.0,80.0,90.0,81.0,87.0,88.0,87.0,85.0,80.0,,85.0,93.0,89.0,88.0,84.0,84.0,85.0,86.0,85.0,83.0,82.0,86.0,85.0,79.0,86.0,87.0,77.0,82.0,81.0,86.0,84.0,97.0,87.0,80.0,84.0,83.0,89.0,94.0,84.0,78.0,87.0,89.0,100.0,88.0,92.0,90.0,85.0,74.0,84.0,81.0,80.0,79.0,87.0,76.0,83.0,73.0,80.0,92.0,84.97368421052632
2019-11-23,76.0,,94.0,,,87.0,90.0,,90.0,,,,,90.0,,92.0,,,,,,,,,,90.0,,,,88.0,,,85.0,,,,,,76.0,74.0,,,,,83.0,,,,,,88.0,,85.0,80.0,,,,,,85.0,,,,,,,,,,81.0,,,,,,,,85.22222222222223
2019-11-24,81.0,80.0,98.0,66.0,93.0,91.0,97.0,94.0,85.0,75.0,90.0,88.0,89.0,89.0,88.0,98.0,81.0,91.0,95.0,89.0,84.0,96.0,76.0,93.0,89.0,78.0,85.0,91.0,,96.0,99.0,75.0,83.0,89.0,89.0,81.0,82.0,82.0,93.0,76.0,94.0,97.0,85.0,93.0,84.0,70.0,86.0,78.0,88.0,90.0,90.0,89.0,93.0,95.0,78.0,87.0,100.0,96.0,91.0,95.0,87.0,86.0,92.0,87.0,84.0,86.0,85.0,91.0,85.0,90.0,87.0,89.0,89.0,81.0,86.0,93.0,88.0,87.63157894736842
2019-11-25,90.0,,98.0,,,90.0,96.0,,92.0,,,,,94.0,,97.0,,,,,,,,,,85.0,,,,92.0,,,84.0,,,,,,91.0,84.0,,,,,87.0,,,,,,88.0,,95.0,90.0,,,,,,91.0,,,,,,,,,,89.0,,,,,,,,90.72222222222223
2019-11-26,100.0,97.0,96.0,82.0,99.0,97.0,98.0,88.0,94.0,96.0,97.0,98.0,90.0,93.0,97.0,98.0,96.0,96.0,95.0,92.0,99.0,99.0,84.0,96.0,94.0,89.0,91.0,96.0,,96.0,100.0,98.0,91.0,93.0,92.0,94.0,87.0,90.0,92.0,93.0,97.0,99.0,98.0,100.0,89.0,95.0,98.0,87.0,94.0,98.0,91.0,93.0,98.0,95.0,91.0,92.0,100.0,97.0,96.0,99.0,86.0,70.0,98.0,90.0,87.0,97.0,95.0,98.0,90.0,97.0,94.0,87.0,96.0,86.0,89.0,97.0,93.0,93.8157894736842
2019-11-27,100.0,,98.0,,,86.0,97.0,,85.0,,,,,90.0,,97.0,,,,,,,,,,80.0,,,,97.0,,,87.0,,,,,,96.0,81.0,,,,,84.0,,,,,,82.0,,93.0,92.0,,,,,,91.0,,,,,,,,,,94.0,,,,,,,,90.55555555555556
2019-11-28,94.0,95.0,96.0,68.0,87.0,90.0,91.0,83.0,86.0,96.0,89.0,89.0,77.0,81.0,92.0,93.0,70.0,83.0,97.0,83.0,92.0,94.0,78.0,83.0,86.0,96.0,82.0,86.0,,95.0,99.0,91.0,88.0,87.0,84.0,73.0,82.0,73.0,93.0,90.0,82.0,91.0,93.0,91.0,78.0,89.0,90.0,81.0,80.0,84.0,96.0,78.0,92.0,91.0,85.0,82.0,87.0,93.0,88.0,86.0,72.0,100.0,88.0,87.0,77.0,83.0,94.0,85.0,82.0,85.0,85.0,80.0,94.0,74.0,87.0,90.0,79.0,86.46052631578948
2019-11-29,86.0,,98.0,,,82.0,91.0,,82.0,,,,,86.0,,91.0,,,,,,,,,,96.0,,,,82.0,,,90.0,,,,,,80.0,71.0,,,,,81.0,,,,,,79.0,,79.0,84.0,,,,,,69.0,,,,,,,,,,72.0,,,,,,,,83.27777777777777
2019-11-30,86.0,80.0,98.0,76.0,85.0,84.0,84.0,79.0,79.0,84.0,75.0,75.0,90.0,93.0,75.0,88.0,78.0,86.0,89.0,75.0,83.0,82.0,71.0,82.0,76.0,80.0,81.0,75.0,,65.0,77.0,74.0,68.0,75.0,85.0,76.0,74.0,81.0,90.0,76.0,82.0,81.0,84.0,86.0,72.0,71.0,85.0,74.0,84.0,81.0,79.0,83.0,74.0,87.0,76.0,90.0,80.0,78.0,81.0,78.0,85.0,94.0,85.0,85.0,85.0,70.0,79.0,86.0,75.0,82.0,79.0,76.0,82.0,76.0,77.0,79.0,86.0,80.48684210526316
2019-12-01,91.0,,96.0,,,83.0,89.0,,92.0,,,,,96.0,,97.0,,,,,,,,,,80.0,,,,80.0,,,76.0,,,,,,88.0,74.0,,,,,80.0,,,,,,83.0,,86.0,91.0,,,,,,88.0,,,,,,,,,,90.0,,,,,,,,86.66666666666667
2019-12-02,87.0,88.0,96.0,70.0,94.0,80.0,89.0,82.0,82.0,91.0,94.0,88.0,91.0,94.0,89.0,97.0,88.0,91.0,87.0,77.0,92.0,85.0,78.0,85.0,87.0,89.0,86.0,79.0,,70.0,86.0,78.0,75.0,86.0,95.0,87.0,74.0,91.0,92.0,78.0,83.0,82.0,89.0,95.0,74.0,73.0,90.0,79.0,91.0,86.0,83.0,90.0,77.0,92.0,81.0,92.0,77.0,82.0,85.0,77.0,87.0,94.0,84.0,86.0,87.0,71.0,84.0,91.0,85.0,80.0,80.0,81.0,82.0,86.0,80.0,78.0,92.0,84.92105263157895
2019-12-03,90.0,,93.0,,,89.0,91.0,,91.0,,,,,95.0,,96.0,,,,,,,,,,94.0,,,,85.0,,,89.0,,,,,,90.0,91.0,,,,,91.0,,,,,,86.0,,90.0,83.0,,,,,,87.0,,,,,,,,,,82.0,,,,,,,,89.61111111111111
2019-12-04,93.0,96.0,97.0,62.0,96.0,79.0,81.0,79.0,82.0,94.0,96.0,91.0,91.0,89.0,88.0,96.0,84.0,90.0,54.0,74.0,94.0,86.0,77.0,88.0,91.0,90.0,92.0,77.0,,73.0,87.0,90.0,81.0,95.0,94.0,79.0,77.0,85.0,98.0,76.0,84.0,87.0,93.0,98.0,70.0,84.0,94.0,76.0,93.0,94.0,81.0,90.0,84.0,89.0,71.0,93.0,82.0,80.0,92.0,88.0,82.0,94.0,83.0,88.0,87.0,75.0,92.0,96.0,92.0,96.0,85.0,79.0,88.0,78.0,81.0,80.0,85.0,85.86842105263158
2019-12-05,81.0,,97.0,,,76.0,79.0,,74.0,,,,,86.0,,91.0,,,,,,,,,,79.0,,,,77.0,,,81.0,,,,,,83.0,78.0,,,,,51.0,,,,,,84.0,,75.0,81.0,,,,,,69.0,,,,,,,,,,77.0,,,,,,,,78.83333333333333
2019-12-06,77.0,77.0,96.0,70.0,90.0,77.0,78.0,84.0,84.0,78.0,89.0,86.0,81.0,76.0,84.0,89.0,76.0,77.0,24.0,79.0,81.0,86.0,81.0,73.0,90.0,87.0,87.0,77.0,,79.0,84.0,82.0,88.0,86.0,82.0,76.0,62.0,73.0,90.0,79.0,77.0,77.0,77.0,79.0,55.0,77.0,77.0,79.0,79.0,73.0,82.0,73.0,80.0,85.0,82.0,88.0,68.0,75.0,79.0,78.0,71.0,35.0,83.0,89.0,84.0,70.0,76.0,73.0,85.0,77.0,77.0,80.0,75.0,72.0,82.0,72.0,71.0,77.98684210526316
