DATE,BIALOWIEZA_RR,BIALYSTOK_RR,BIEBRZA-PIENCZYKOWEK_RR,BIELSKO-BIALA_RR,BORUSOWA_RR,CHOJNICE_RR,CHORZELOW_RR,CIESZANOW_RR,CZOSTOCHOWA_RR,DRONIOWICE_RR,DYNOW_RR,ELBLAG_RR,ELBLAG-MILEJEWO_RR,GDANSK-REBIECHOWO_RR,GDANSK-SWIBNO_RR,GORZOW WLKP_RR,GORZYN_RR,HEL_RR,JABLONKA_RR,JARCZEW_RR,JELENIA GORA_RR,KASPROWY WIERCH_RR,KATOWICE-MUCHOWIEC_RR,KIELCE_RR,KLODZKO_RR,KOLO_RR,KOLOBRZEG-DZWIRZYNO_RR,KOLUDA WIELKA_RR,KOMANCZA_RR,KOSZALIN_RR,KOZIENCE_RR,KRAKOW-BALICE_RR,KROSNO_RR,KRYNICA_RR,LACKO_RR,LAZY_RR,LEBA_RR,LEBORK_RR,LEGIONOWO_RR,LEGNICA_RR,LESKO_RR,LESZNO_RR,LIDZBARK WARMINSKI_RR,LIMANOWA_RR,LODZ_RR,LUBLIN-RADAWIEC_RR,MIKOLAJKI_RR,MLAWA_RR,MSZANA DOLNA_RR,NOWY SACZ_RR,OLECKO_RR,OLSZTYN_RR,OPOLE_RR,PILA_RR,PIWNICZNA_RR,PLOCK_RR,PORONIN_RR,POZNAN_RR,PSZCZYNA_RR,PUCZNIEW_RR,PULTUSK_RR,RACIBORZ_RR,RESKO_RR,RESKO-SMOLSKO_RR,ROZANYSTOK_RR,RZESZOW JASIONKA_RR,SANDOMIERZ_RR,SIEDLCE_RR,SKIERNIEWICE_RR,SLUBICE_RR,SNIEZKA_RR,SOLINA-JAWOR_RR,STASZOW_RR,SULEJOW_RR,SUWALKI_RR,SWINOUJSCIE_RR,SZCZECIN_RR,SZEPIETOWO_RR,TARNOW_RR,TERESPOL_RR,TORUN_RR,USTKA_RR,WARSZAWA-BIELANY_RR,WARSZAWA-FILTRY_RR,WARSZAWA-OKECIE_RR,WIELICHOWO_RR,WIELUN_RR,WLODAWA_RR,WROCLAW_RR,ZAKOPANE_RR,ZAMOSC_RR,ZIELONA GORA_RR,mean_RR
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,72.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10989010989011
2019-07-13,1.0,145.0,16.0,28.0,9.0,1.0,5.0,127.0,21.0,5.0,36.0,0.0,0.0,0.0,0.0,74.0,162.0,3.0,278.0,5.0,25.0,210.0,28.0,33.0,205.0,2.0,0.0,37.0,72.0,1.0,9.0,32.0,215.0,44.0,248.0,48.0,1.0,1.0,0.0,124.0,54.0,205.0,7.0,224.0,10.0,2.0,0.0,2.0,34.0,41.0,5.0,11.0,113.0,31.0,41.0,2.0,44.0,20.0,78.0,21.0,23.0,105.0,,13.0,0.0,299.0,6.0,13.0,3.0,89.0,129.0,69.0,17.0,0.0,0.0,0.0,0.0,30.0,96.0,140.0,2.0,0.0,42.0,17.0,2.0,100.0,2.0,258.0,328.0,184.0,38.0,280.0,60.23076923076923
2019-07-14,1.0,0.0,0.0,0.0,76.0,0.0,14.0,12.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,41.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,36.0,0.0,0.0,0.0,,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,84.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.373626373626373
2019-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0879120879120878
2019-07-16,19.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,56.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,110.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,56.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010989010989011
2019-07-17,30.0,39.0,25.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,29.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,23.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,302.0,0.0,0.0,5.0,14.0,5.0,0.0,0.0,66.0,0.0,0.0,97.0,0.0,9.12087912087912
2019-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-19,0.0,0.0,0.0,87.0,8.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,3.0,10.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,25.0,,0.0,0.0,0.0,13.0,47.0,0.0,0.0,20.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,1.0,0.0,17.0,0.0,4.0,2.0,1.0,3.0,4.912087912087912
2019-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,1.0,0.0,0.0,31.0,0.0,0.0,43.0,0.0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0,0.0,0.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0989010989010985
2019-07-21,121.0,110.0,9.0,326.0,109.0,0.0,97.0,275.0,9.0,11.0,166.0,2.0,16.0,0.0,29.0,0.0,0.0,15.0,182.0,27.0,34.0,300.0,45.0,28.0,52.0,0.0,4.0,0.0,30.0,0.0,21.0,57.0,56.0,109.0,154.0,447.0,27.0,3.0,10.0,3.0,30.0,0.0,0.0,354.0,2.0,34.0,17.0,119.0,143.0,143.0,51.0,15.0,8.0,0.0,108.0,0.0,173.0,0.0,34.0,19.0,256.0,99.0,,17.0,85.0,48.0,177.0,91.0,6.0,0.0,9.0,27.0,316.0,61.0,2.0,0.0,0.0,213.0,329.0,62.0,0.0,16.0,6.0,6.0,9.0,0.0,2.0,35.0,17.0,173.0,159.0,0.0,69.83516483516483
2019-07-22,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,14.0,0.0,6.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.120879120879121
2019-07-23,0.0,0.0,0.0,6.0,5.0,1.0,10.0,0.0,1.0,0.0,2.0,0.0,6.0,18.0,4.0,0.0,0.0,16.0,8.0,0.0,0.0,203.0,1.0,1.0,0.0,0.0,0.0,2.0,22.0,3.0,0.0,4.0,13.0,43.0,19.0,19.0,1.0,12.0,0.0,0.0,17.0,0.0,0.0,71.0,1.0,0.0,0.0,16.0,63.0,4.0,0.0,25.0,0.0,7.0,114.0,17.0,79.0,0.0,0.0,6.0,0.0,0.0,,7.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,30.0,4.0,14.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,10.923076923076923
2019-07-24,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4065934065934067
2019-07-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989
2019-07-26,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5604395604395602
2019-07-27,0.0,6.0,9.0,0.0,0.0,37.0,0.0,32.0,0.0,39.0,0.0,0.0,29.0,61.0,0.0,11.0,0.0,17.0,1.0,2.0,0.0,12.0,788.0,0.0,0.0,308.0,30.0,54.0,0.0,36.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,0.0,0.0,0.0,7.0,0.0,143.0,0.0,2.0,67.0,0.0,0.0,0.0,39.0,0.0,2.0,0.0,67.0,35.0,1.0,0.0,114.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,3.0,1.0,0.0,90.0,290.0,18.0,25.0,37.0,76.0,0.0,0.0,29.0,0.0,9.0,0.0,0.0,29.076923076923077
2019-07-28,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,46.0,0.0,13.0,0.0,400.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362637362637362
2019-07-29,35.0,0.0,0.0,0.0,6.0,0.0,453.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,376.0,0.0,591.0,0.0,146.0,77.0,0.0,0.0,0.0,0.0,233.0,190.0,156.0,0.0,20.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,13.0,96.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,163.0,28.0,0.0,123.0,14.0,0.0,0.0,0.0,0.0,,51.0,0.0,15.0,32.0,1.0,399.0,8.0,0.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,371.0,69.0,5.0,4.0,32.0,96.0,44.0,73.0,46.0,11.0,45.91208791208791
2019-07-30,1.0,0.0,79.0,0.0,3.0,0.0,5.0,21.0,0.0,36.0,16.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,36.0,5.0,0.0,0.0,115.0,0.0,0.0,0.0,107.0,16.0,0.0,0.0,0.0,0.0,131.0,0.0,9.0,0.0,0.0,0.0,20.0,0.0,157.0,0.0,108.0,80.0,30.0,0.0,,0.0,30.0,0.0,0.0,0.0,8.0,0.0,0.0,100.0,14.0,0.0,40.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,19.681318681318682
2019-07-31,0.0,0.0,0.0,180.0,108.0,52.0,177.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,87.0,42.0,0.0,0.0,0.0,0.0,24.0,33.0,144.0,25.0,0.0,51.0,5.0,58.0,206.0,11.0,30.0,169.0,28.0,75.0,26.0,0.0,0.0,0.0,1.0,29.0,41.0,0.0,184.0,8.0,0.0,0.0,0.0,87.0,19.0,0.0,0.0,0.0,61.0,182.0,0.0,47.0,23.0,21.0,26.0,0.0,8.0,,17.0,0.0,14.0,0.0,0.0,0.0,66.0,16.0,22.0,127.0,35.0,0.0,68.0,31.0,0.0,198.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,73.0,0.0,0.0,36.0,0.0,2.0,33.61538461538461
2019-08-01,0.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0,0.0,13.0,4.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,11.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.087912087912088
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,31.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.989010989010989
2019-08-03,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,23.0,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.098901098901099
2019-08-04,0.0,0.0,0.0,30.0,24.0,6.0,3.0,5.0,4.0,19.0,20.0,0.0,1.0,27.0,27.0,1.0,55.0,42.0,21.0,0.0,47.0,89.0,25.0,0.0,13.0,26.0,0.0,125.0,3.0,0.0,1.0,0.0,15.0,0.0,0.0,34.0,15.0,59.0,0.0,2.0,18.0,23.0,42.0,0.0,11.0,0.0,0.0,0.0,9.0,3.0,0.0,4.0,15.0,11.0,2.0,0.0,54.0,0.0,0.0,18.0,0.0,0.0,,0.0,0.0,13.0,1.0,20.0,5.0,0.0,9.0,16.0,19.0,0.0,0.0,102.0,18.0,14.0,30.0,4.0,25.0,9.0,0.0,0.0,0.0,130.0,17.0,7.0,0.0,20.0,4.0,1.0,15.527472527472527
2019-08-05,0.0,0.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,65.0,0.0,3.0,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10989010989011
2019-08-06,20.0,203.0,35.0,0.0,0.0,20.0,0.0,4.0,18.0,13.0,13.0,1.0,13.0,19.0,0.0,35.0,175.0,48.0,0.0,3.0,0.0,0.0,87.0,6.0,69.0,42.0,6.0,15.0,0.0,6.0,2.0,0.0,3.0,10.0,0.0,0.0,26.0,8.0,22.0,0.0,0.0,3.0,46.0,0.0,1.0,89.0,12.0,102.0,0.0,1.0,2.0,96.0,26.0,60.0,14.0,7.0,0.0,7.0,0.0,72.0,48.0,0.0,,4.0,9.0,0.0,2.0,12.0,6.0,2.0,32.0,0.0,2.0,64.0,1.0,29.0,16.0,77.0,0.0,12.0,21.0,5.0,10.0,1.0,0.0,33.0,0.0,38.0,0.0,0.0,2.0,45.0,21.21978021978022
2019-08-07,15.0,0.0,51.0,0.0,292.0,0.0,160.0,93.0,0.0,194.0,112.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,102.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,47.0,0.0,0.0,0.0,0.0,144.0,99.0,313.0,0.0,0.0,46.0,0.0,0.0,0.0,156.0,100.0,0.0,0.0,0.0,0.0,88.0,0.0,212.0,0.0,0.0,0.0,124.0,0.0,136.0,0.0,119.0,75.0,170.0,0.0,,8.0,40.0,0.0,0.0,0.0,140.0,0.0,0.0,11.0,80.0,0.0,261.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,115.0,88.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,43.472527472527474
2019-08-08,20.0,11.0,3.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,18.0,58.0,15.0,75.0,0.0,13.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,24.0,13.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,54.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,71.0,13.0,0.0,0.0,12.0,158.0,0.0,0.0,0.0,45.0,0.0,18.0,0.0,2.0,0.0,0.0,,16.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,2.0,1.0,20.0,20.0,2.0,55.0,0.0,27.0,4.0,211.0,4.0,26.0,6.0,0.0,0.0,4.0,0.0,0.0,11.0,1.0,17.46153846153846
2019-08-09,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2527472527472527
2019-08-10,0.0,0.0,0.0,55.0,203.0,6.0,160.0,246.0,110.0,70.0,176.0,49.0,8.0,30.0,25.0,0.0,0.0,25.0,379.0,6.0,6.0,283.0,105.0,194.0,14.0,0.0,0.0,0.0,325.0,3.0,23.0,104.0,238.0,490.0,336.0,151.0,44.0,29.0,0.0,1.0,335.0,0.0,6.0,244.0,10.0,53.0,1.0,1.0,247.0,366.0,51.0,4.0,91.0,0.0,334.0,0.0,633.0,0.0,77.0,4.0,20.0,157.0,,0.0,0.0,166.0,102.0,0.0,0.0,0.0,20.0,341.0,117.0,27.0,54.0,4.0,0.0,0.0,153.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,9.0,4.0,444.0,104.0,0.0,88.89010989010988
2019-08-11,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077
2019-08-12,50.0,246.0,5.0,356.0,133.0,0.0,34.0,35.0,240.0,205.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,184.0,33.0,2.0,277.0,474.0,62.0,33.0,0.0,14.0,0.0,47.0,282.0,226.0,0.0,8.0,42.0,200.0,28.0,6.0,12.0,34.0,0.0,10.0,1.0,97.0,17.0,262.0,0.0,1.0,127.0,102.0,0.0,10.0,68.0,0.0,3.0,0.0,172.0,2.0,291.0,20.0,1.0,194.0,,0.0,55.0,31.0,173.0,196.0,14.0,0.0,58.0,0.0,158.0,82.0,0.0,0.0,0.0,133.0,83.0,163.0,14.0,30.0,13.0,19.0,28.0,3.0,33.0,441.0,30.0,198.0,35.0,0.0,74.08791208791209
2019-08-13,1.0,0.0,0.0,0.0,36.0,0.0,95.0,337.0,0.0,45.0,328.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,0.0,304.0,183.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,130.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,282.0,0.0,93.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,528.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.94505494505494
