Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [µg/m3],Min [µg/m3],Max [µg/m3],L>50 (S24),36 max (S24) [µg/m3],Perc. 90.4 (S24) [µg/m3],Max (S24) [µg/m3],Number of measurements,Completeness [%],Summer/Winter number
2021,mazowieckie,PL1403,miasto Radom,MzRad25Czerw,PM10,24g,28.775085399,4.871,121.177,33,48.875,48.875,121.177,363,99.45,0.99
2021,mazowieckie,PL1403,miasto Radom,MzRadTochter,PM10,1g,28.788142186,1.81,281.6,29,47.36875,47.56,110.585,8510,97.14,1.02
2021,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,PM10,1g,22.276327664,1.1,150.2,15,38.479166667,39.333333333,105.95,8643,98.66,1.02
2021,mazowieckie,PL1404,strefa mazowiecka,MzBialaKmiciMOB,PM10,1g,25.956014504,0.42,190.64,30,48.788102856,48.788102856,142.2575,8650,98.74,0.99
2021,mazowieckie,PL1404,strefa mazowiecka,MzGutyDuCzer,PM10,1g,19.31424879,0.43,163.23,11,33.710833333,35.347916667,109.642083333,7854,89.65,1.15
2021,mazowieckie,PL1404,strefa mazowiecka,MzKonJezWieMOB,PM10,1g,22.744823585,1.96,191.28,14,41.39625,41.704583333,118.73375,8531,97.38,1.02
2021,mazowieckie,PL1404,strefa mazowiecka,MzKonJezWieMOB,PM10,24g,22.514747826,3.71,127.872,12,39.34,40.006,127.872,345,94.52,1.05
2021,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,PM10,1g,25.947346765,1.4,296.38,33,47.865833333,49.668333333,179.730416667,8239,94.05,1.09
2021,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,PM10,24g,26.1561226,3.683,209.891,28,45.80897747,46.032,209.891,358,98.08,1.01
2021,mazowieckie,PL1404,strefa mazowiecka,MzOstroHalle,PM10,24g,23.938388732,4.173,121.951,19,41.648,42.266,121.951,355,97.26,1.05
2021,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,PM10,1g,27.985222067,0.46,365.5,41,53.309583333,56.024166667,186.720416667,8592,98.08,0.98
2021,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,PM10,24g,27.691383754,3.717,221.344,36,50.557,51.4,221.344,357,97.8,0.99
2021,mazowieckie,PL1404,strefa mazowiecka,MzPiasPulask,PM10,1g,26.169226149,0.12,241.4,22,44.060833333,44.604166667,136.360416667,8658,98.83,1
2021,mazowieckie,PL1404,strefa mazowiecka,MzPiasPulask,PM10,24g,26.193820937,4.545,141.116,22,44.632,44.632,141.116,363,99.45,0.99
2021,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,PM10,1g,26.135204248,0.29,265.17,22,45.639666667,45.639666667,125.088333333,8757,99.96,1.01
2021,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,PM10,24g,26.491538028,4.581,129.527,24,45.675,45.967,129.527,355,97.26,0.97
2021,mazowieckie,PL1404,strefa mazowiecka,MzSierWiosnyMOB,PM10,1g,27.421641471,2.61,389.59,32,47.849166667,48.63,121.333333333,8401,95.9,1.09
2021,mazowieckie,PL1404,strefa mazowiecka,MzSierWiosnyMOB,PM10,24g,28.372942529,5.503,163.351,34,49.064,51.86,163.351,348,95.34,1.05
2021,mazowieckie,PL1404,strefa mazowiecka,MzZyraRoosev,PM10,1g,28.193922384,0.6,377.92,38,51.36875,51.36875,143.875833333,8658,98.83,1
2021,opolskie,PL1601,miasto Opole,OpOpoleKoszy,PM10,1g,23.277638984,1.63925,205.405,23,42.184641667,42.597978261,129.588608333,8372,95.57,1.1
2021,opolskie,PL1602,strefa opolska,OpBrzegPoprz,PM10,1g,25.049546609,2.4,271.8,32,47.047619048,48.579166667,126.341666667,8271,94.41,1.1
2021,opolskie,PL1602,strefa opolska,OpBrzegPoprz,PM10,24g,24.83008596,5.5,122,28,47,47.9,122,349,95.61,1.08
2021,opolskie,PL1602,strefa opolska,OpGlubRatusz,PM10,1g,25.226457918,0.94333,222.479,24,42.663541667,43.2415875,106.1517,8306,94.81,0.99
2021,opolskie,PL1602,strefa opolska,OpKKozBSmial,PM10,1g,26.770717826,0.48518,215.485,33,50.093275,50.329916667,121.86265,8663,98.89,1.02
2021,opolskie,PL1602,strefa opolska,OpKKozBSmial,PM10,24g,26.696067416,2.5,126.8,30,47.8,48.1,126.8,356,97.53,0.99
2021,opolskie,PL1602,strefa opolska,OpKluczMicki,PM10,24g,25.039882698,5.6,126.1,23,44.8,45.1,126.1,341,93.42,0.87
2021,opolskie,PL1602,strefa opolska,OpNysaRodzie,PM10,1g,29.421627364,2.68505,279.341,54,60.910479167,60.910479167,151.608333333,8616,98.35,1.02
2021,opolskie,PL1602,strefa opolska,OpOlesSlowac,PM10,1g,28.794786864,1.97012,272.897,34,49.954904167,50.321816667,117.5256,8332,95.11,1.07
2021,opolskie,PL1602,strefa opolska,OpStrzOpWysz,PM10,1g,23.36915301,0.46644,193.523,19,42.749575,42.749575,107.407758333,8669,98.96,1.02
2021,opolskie,PL1602,strefa opolska,OpZdziePiast,PM10,1g,33.57491904,0.86375,221.254,55,59.578883333,59.578883333,157.907791667,8659,98.84,1
2021,podkarpackie,PL1801,miasto Rzeszów,PkRzeszPilsu,PM10,1g,34.314172632,2.80555,315.664,62,59.881083333,61.236849583,152.743304167,8320,94.97,0.92
2021,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,PM10,1g,24.359523492,2.59772,325.973,25,45.288479167,45.36545,137.385016667,8605,98.23,1
2021,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,PM10,24g,24.921042254,4.8,141.1,27,44.7,44.8,141.1,355,97.26,1.04
2021,podkarpackie,PL1802,strefa podkarpacka,PkDebiGrottg,PM10,1g,30.660711647,0.6,438.3,53,58.77826087,60.357894737,130.225,8077,92.2,1.1
2021,podkarpackie,PL1802,strefa podkarpacka,PkDebiGrottg,PM10,24g,31.91815562,6.8,150.4,55,60.6,61.9,150.4,347,95.06,0.92
2021,podkarpackie,PL1802,strefa podkarpacka,PkIwonZdrRab,PM10,24g,17.111318681,4,64,1,29.3,29.3,64,364,99.72,1.01
2021,podkarpackie,PL1802,strefa podkarpacka,PkJarosPruch,PM10,1g,28.013678689,0.57438,297.028,34,48.6877375,50.192958333,97.49925,8531,97.38,1
2021,podkarpackie,PL1802,strefa podkarpacka,PkJarosPruch,PM10,24g,27.647027864,5.6,110,30,46.2,49.3,110,323,88.49,1.03
2021,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,PM10,1g,24.360211689,0.30445,264.371,26,46.654544583,47.048933333,111.377466667,8540,97.48,0.97
2021,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,PM10,24g,24.427923977,5.6,112,27,44.8,46.9,112,342,93.69,0.9
2021,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,PM10,1g,26.169415811,1.2,199.94,25,47.365217391,47.795652174,112.834782609,8475,96.74,1.01
2021,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,PM10,24g,26.029258242,5.3,107,26,46.2,46.2,107,364,99.72,1.01
2021,podkarpackie,PL1802,strefa podkarpacka,PkLatosZdrojMOB,PM10,1g,21.500874061,3.9,266.4,8,35,35.466666667,120.408333333,8123,92.72,1.09
2021,podkarpackie,PL1802,strefa podkarpacka,PkLatosZdrojMOB,PM10,24g,22.029789157,6.3,115,13,36.9,37.8,115,332,90.95,1.04
2021,podkarpackie,PL1802,strefa podkarpacka,PkMielBierna,PM10,1g,31.780776308,2.95583,312.315,46,58.341891667,59.074530435,122.383741667,8514,97.19,0.99
2021,podkarpackie,PL1802,strefa podkarpacka,PkMielPogodn,PM10,24g,26.013943662,6.3,74.8,18,42.1,42.4,74.8,355,97.26,0.96
2021,podkarpackie,PL1802,strefa podkarpacka,PkNiskoSzkla,PM10,1g,27.722667648,4.07455,247.285,30,47.448820833,47.448820833,114.5535,8722,99.56,1
2021,podkarpackie,PL1802,strefa podkarpacka,PkNiskoSzkla,PM10,24g,26.517873563,5.8,112,26,44,44.4,112,348,95.34,1
2021,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,PM10,1g,24.032918539,0.2,191,32,48.320833333,48.645833333,82.591666667,8679,99.07,1
2021,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,PM10,24g,24.266005587,4.6,81.3,34,48.4,49.5,81.3,358,98.08,0.97
2021,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,PM10,1g,16.026611876,0.86605,124.785,3,26.637617917,26.887379167,56.819320833,8495,96.97,0.99
2021,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,PM10,24g,15.821610169,3.5,61.1,3,26.3,26.5,61.1,354,96.98,1.07
2021,podkarpackie,PL1802,strefa podkarpacka,PkSanoSadowa,PM10,1g,22.342444078,0.3,196.4,24,41.0125,41.183333333,82.0125,8494,96.96,1.07
2021,podkarpackie,PL1802,strefa podkarpacka,PkSanoSadowa,PM10,24g,22.623939394,4.4,73,19,41.1,41.1,73,363,99.45,0.99
2021,podkarpackie,PL1802,strefa podkarpacka,PkStWolWoPol,PM10,24g,24.746410959,6.4,85.1,19,42.2,42.2,85.1,365,100,1.01
2021,podkarpackie,PL1802,strefa podkarpacka,PkTarnDabrow,PM10,1g,26.119887828,2.77128,195.7,29,44.716254167,45.515633333,103.959233333,8629,98.5,1
2021,podkarpackie,PL1802,strefa podkarpacka,PkTarnDabrow,PM10,24g,25.99501385,6.6,98.4,28,45.1,45.1,98.4,361,98.9,1.02
2021,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWarsza,PM10,1g,24.926455463,0,233.32,22,42.783333333,45.122727273,109.159166667,8128,92.78,0.87
2021,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,PM10,24g,20.108750422,2.18768722,93.08655416,7,32.95287521,33.02426013,93.08655416,351,96.16,1.04
2021,podlaskie,PL2002,strefa podlaska,PdAugustowUz,PM10,1g,21.974982472,1.712,277.523,15,37.408416667,37.408416667,129.946166667,8729,99.64,1
2021,podlaskie,PL2002,strefa podlaska,PdAugustowUz,PM10,24g,21.913485523,2.60560887,125.1679558,14,36.27865932,36.27865932,125.1679558,360,98.63,1.03
2021,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,PM10,1g,10.308747774,0,77.9,0,19.166666667,19.308333333,46.7125,8425,96.17,1.08
2021,podlaskie,PL2002,strefa podlaska,PdGrajewoWPoMOB,PM10,1g,24.903618044,0.6,403.3,22,42.470833333,42.470833333,118.358333333,8734,99.7,1
2021,podlaskie,PL2002,strefa podlaska,PdLomSikorsk,PM10,1g,33.569324882,0,430,48,54.627272727,54.769565217,154.716666667,8472,96.71,1
2021,podlaskie,PL2002,strefa podlaska,PdLomSikorsk,PM10,24g,30.771853935,3.25940506,202.8080976,41,52.74970311,52.74970311,202.8080976,360,98.63,1.03
2021,podlaskie,PL2002,strefa podlaska,PdSuwPulask2,PM10,24g,19.94549158,2.15193965,105.6212706,13,36.15615245,36.72838609,105.6212706,359,98.35,1.03
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk81,PM10,24g,20.737569061,5,106,12,38,38,106,362,99.17,1.01
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczkow,PM10,1g,22.315386897,1.25972,471.549,19,40.07865,40.07865,111.605458333,8708,99.4,1
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaPowWars,PM10,1g,23.279535008,1,280.249,11,40.085541667,42.404208333,119.391729167,6629,75.67,0.52
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaWyzwole,PM10,1g,19.781041976,1,363.253,20,39.880220417,39.880220417,112.7514625,8688,99.17,1.02
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPorebsk,PM10,1g,20.689251347,1.40213,210.892,15,39.601258333,39.601258333,113.2412125,8760,100,1.01
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdySzafran,PM10,1g,19.776913295,1,197.492,10,34.804095833,34.804095833,94.5770625,8760,100,1.01
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmSopBiPlowc,PM10,1g,18.469881549,1.30924,146.097,10,31.625354167,32.425083333,82.393995833,7891,90.07,1.25
2021,pomorskie,PL2202,strefa pomorska,PmChojPlEmsdMOB,PM10,1g,25.729098686,2.28679,352.977,26,43.865145833,46.364829167,130.935008333,7694,87.83,1.33
2021,pomorskie,PL2202,strefa pomorska,PmChojPlEmsdMOB,PM10,24g,22.646575342,5,106,20,39,39,106,365,100,1.01
2021,pomorskie,PL2202,strefa pomorska,PmKosTargowa,PM10,1g,25.509386847,1,502.88,24,43.505779167,43.596990833,112.988258333,8510,97.14,1.02
2021,pomorskie,PL2202,strefa pomorska,PmKosTargowa,PM10,24g,24.55801105,5,105,26,45,45,105,362,99.17,1.02
2021,pomorskie,PL2202,strefa pomorska,PmKwiSportow,PM10,24g,20.707988981,4,102,17,37,37,102,363,99.45,1.01
2021,pomorskie,PL2202,strefa pomorska,PmLebMalczew,PM10,24g,24.245179063,5,89,22,43,43,89,363,99.45,1.01
2021,pomorskie,PL2202,strefa pomorska,PmMalMickiew,PM10,1g,21.266355144,1,160.358,18,39.671554167,39.671554167,96.500858333,8635,98.57,1
2021,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,PM10,1g,18.45242,1,151.084,3,29.970758333,30.146320833,57.098258333,8542,97.51,1.04
2021,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,PM10,24g,17.589385475,3,57,2,29,29,57,358,98.08,1.05
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlDabroTysia,PM10,1g,32.796832774,2.11789,240.43,49,61.831008333,62.812766667,146.214291667,8359,95.42,0.99
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlDabroTysia,PM10,24g,33.024332344,4.7,145.9,53,60,64.6,145.9,337,92.32,0.95
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlGliwicMewy,PM10,1g,29.618600798,2.4,250.012,46,56.875625,56.875625,145.716783333,8727,99.62,1
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,PM10,1g,32.178597845,2.4,231.934,53,62.462733333,62.462733333,128.006245833,8686,99.15,0.99
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,PM10,24g,31.247142857,6.5,158.2,38,52.8,54.3,158.2,350,95.89,1.1
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoPlebA4,PM10,1g,38.569605106,7.76526,227.401,80,70.523875,70.523875,160.540083333,8748,99.86,1.01
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlSosnoLubel,PM10,1g,29.272294327,2.01686,281.06,40,52.5281375,52.5281375,143.660141667,8674,99.01,1.02
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlTychyTolst,PM10,1g,29.169404702,2.5,287.709,46,55.114535,55.97999875,154.184583333,8622,98.42,0.97
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,PM10,1g,35.962245254,2.4,396.712,69,70.079270833,70.079270833,230.501083333,8731,99.66,1
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,PM10,24g,28.827950311,5.6,205.6,38,52,53.5,205.6,322,88.21,1.16
2021,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,PM10,1g,35.164800619,2.36092,559.17,67,69.485404167,69.485404167,179.307604167,8752,99.9,1.01
2021,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,PM10,24g,35.152876712,5.7,169.9,72,70.4,70.4,169.9,365,100,1.01
2021,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlZorySikor2,PM10,24g,32.603641457,7.9,130.6,53,58.6,59.3,130.6,357,97.8,1.05
2021,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,PM10,1g,29.129485049,2.4,211.529,41,53.065078333,53.065078333,129.959408333,8740,99.77,1.01
2021,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,PM10,24g,25.64591195,3.8,143.5,33,47.9,51.7,143.5,318,87.12,1.03
2021,śląskie,PL2404,miasto Częstochowa,SlCzestoArmK,PM10,1g,38.60280361,2.4,375.078,66,68.810095833,68.810095833,165.0161625,8651,98.75,0.99
2021,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,PM10,1g,25.817548778,2.31217,280.082,31,47.6886,47.6886,134.27895,8723,99.57,1.01
2021,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,PM10,24g,26.079558011,2.2,170.3,30,47.8,47.8,170.3,362,99.17,1.01
2021,śląskie,PL2405,strefa śląska,SlCiesChopin,PM10,1g,31.035300882,2.3601,286.101,47,56.868945833,56.868945833,163.429508333,8717,99.5,1
2021,śląskie,PL2405,strefa śląska,SlGoczaUzdroMOB,PM10,1g,37.259380354,3.38964,375.081,76,80.059741667,80.059741667,180.809195833,8711,99.44,1
2021,śląskie,PL2405,strefa śląska,SlGodGliniki,PM10,24g,35.716909621,7.2,217.8,69,74.6,78.1,217.8,343,93.97,0.9
2021,śląskie,PL2405,strefa śląska,SlKnurJedNar,PM10,24g,32.220273973,4.1,188,62,64.4,64.4,188,365,100,1.01
2021,śląskie,PL2405,strefa śląska,SlLublSzymal,PM10,1g,30.461009296,2.3705,250.385,48,56.872941667,56.872941667,125.641775,8664,98.9,1.02
2021,śląskie,PL2405,strefa śląska,SlMyszMiedzi,PM10,24g,36.968115942,5.9,166.4,63,69.1,72.7,166.4,276,75.61,0.65
2021,śląskie,PL2405,strefa śląska,SlPszczBoged,PM10,24g,38.842857143,3.4,183.5,80,78,78,183.5,364,99.72,1.01
2021,śląskie,PL2405,strefa śląska,SlRaciborzWPMOB,PM10,1g,33.944200912,2.12083,358.135,60,60.897225,60.897225,186.588570833,8754,99.93,1
2021,śląskie,PL2405,strefa śląska,SlTarnoLitew,PM10,24g,27.959452055,3.9,149,39,53.5,53.5,149,365,100,1.01
2021,śląskie,PL2405,strefa śląska,SlUstronSana,PM10,1g,18.031935045,2.4,221.534,9,31.080991304,31.080991304,146.577920833,8732,99.68,1.01
2021,śląskie,PL2405,strefa śląska,SlWodzGalczy,PM10,1g,38.666055919,2.4,464.536,87,73.039854167,73.244833333,168.686120833,8653,98.77,1.03
2021,śląskie,PL2405,strefa śląska,SlZawGalczyn,PM10,1g,36.751301762,2.4,388.309,61,69.778870833,70.137990833,143.679616667,8617,98.36,0.97
2021,śląskie,PL2405,strefa śląska,SlZlotPotLes,PM10,1g,22.486203983,3,114.562,14,35.2875,35.2875,86.157775,8681,99.09,0.99
2021,śląskie,PL2405,strefa śląska,SlZywieKoper,PM10,1g,37.204715344,2.34626,299.74,75,71.908470833,72.20025,175.540272727,8595,98.11,1
2021,śląskie,PL2405,strefa śląska,SlZywieKoper,PM10,24g,37.095054945,6,173.7,80,71.9,71.9,173.7,364,99.72,1
2021,świętokrzyskie,PL2601,miasto Kielce,SkKielJurajs,PM10,1g,28.57611689,2.47116431,219.11969532,31,47.370511426,47.674283642,125.643997098,8613,98.32,1.04
2021,świętokrzyskie,PL2601,miasto Kielce,SkKielJurajs,PM10,24g,28.899478898,5.42727273,123.61593426,35,49.63726613,50.72002618,123.61593426,351,96.16,1.09
2021,świętokrzyskie,PL2601,miasto Kielce,SkKielKusoci,PM10,24g,25.232890011,6.23562918,95.06070565,22,44.5698589,44.5698589,95.06070565,360,98.63,1.03
2021,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,PM10,1g,30.119170071,4.19602978,324.47725393,38,52.207471741,52.207471741,141.328406516,8700,99.31,1.01
2021,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,PM10,24g,30.560968157,5.92837227,140.23245741,40,52.34109064,53.10959619,140.23245741,346,94.79,1.12
2021,świętokrzyskie,PL2601,miasto Kielce,SkKielWarsz1,PM10,1g,25.967548602,1.1,141.4,23,43.908333333,43.908333333,98.571428571,8693,99.23,1.01
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkBuskRokosz,PM10,24g,25.823813966,5.87474078,84.57336972,24,45.41975362,46.87184152,84.57336972,327,89.58,0.8
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkGoluUjWody,PM10,1g,21.084283391,0.1,136.1,11,35.566666667,35.566666667,73.803333333,8610,98.28,1
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkNowiParkow,PM10,1g,32.463524183,0,467.13,52,58.187916667,58.187916667,142.04375,8663,98.89,0.99
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkOpatPartyz,PM10,1g,32.61307629,1.1,449.6,60,61.2,61.276595833,105.160145833,8507,97.11,1
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkOpatPartyz,PM10,24g,33.193596029,6.05465554,110.73636364,56,63.38412306,63.74893176,110.73636364,352,96.43,1.08
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkOzarOsWzgo,PM10,24g,25.753709199,2,124,27,46,47,124,337,92.32,0.99
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkPolaRuszcz,PM10,1g,28.132356094,0.08,489.56,34,49.16,49.499583333,121.372916667,8582,97.96,0.98
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkSandZielnaMOB,PM10,1g,25.898926871,0.83905735,155.48130516,23,46.411659163,46.411659163,87.448088379,8652,98.76,1.01
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkSandZielnaMOB,PM10,24g,23.601536039,2.96898181,89.29586667,17,41.66320602,41.66320602,89.29586667,361,98.9,1.03
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkSolecZdroj,PM10,24g,23.150292888,5.00634863,79.68084142,18,38.48594742,38.95044155,79.68084142,359,98.35,1.04
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkStaraZlota,PM10,1g,29.285201373,1.21,431.11,46,55.454166667,55.454166667,129.96375,8740,99.77,1
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkStaraZlota,PM10,24g,29.145556187,5.47402113,97.66896376,42,55.18282151,55.18282151,97.66896376,364,99.72,1.01
2021,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,PM10,1g,19.519676259,0.69444,136.044,11,34.432241667,34.432241667,98.086729167,8687,99.16,1.01
2021,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,PM10,24g,19.753444444,5.04,102.61,11,37.06,37.06,102.61,360,98.63,1.03
2021,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,PM10,1g,21.817247223,5.95845,152.641,20,36.901266667,36.901266667,87.3207125,8755,99.94,1.01
2021,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,PM10,24g,22.372,6.3,85.1,20,38.8,38.8,85.1,365,100,1.01
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmBiskupMickMOB,PM10,1g,20.872354981,4.68259,259.091,11,33.441008333,33.441008333,98.272141667,8715,99.48,1.02
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmBiskupMickMOB,PM10,24g,21.073074792,5.1,84.18,13,36.8,36.8,84.18,361,98.9,1.01
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmElkStadion,PM10,1g,20.877669094,2.283,250.979,12,37.498,37.917345833,97.4097875,8590,98.05,0.99
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmElkStadion,PM10,24g,20.744787535,3.9,104.3,13,38.8,39,104.3,353,96.71,1.03
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,PM10,1g,22.520247116,1.67406,189.17,9,36.953336667,36.953336667,71.315445833,8716,99.49,1.01
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,PM10,24g,22.580991736,5.7,74.1,12,37.6,37.6,74.1,363,99.45,1.02
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmIlawAnders,PM10,24g,25.075342466,6.7,134.9,27,45.13,45.13,134.9,365,100,1.01
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmNiTraugutt,PM10,24g,25.613123288,5.2,119.2,27,45.4,45.4,119.2,365,100,1.01
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrPilsud,PM10,1g,26.026468144,1.317,158.839,28,45.43559,45.43559,106.9665,8755,99.94,1.01
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,PM10,24g,13.562905983,2.92,60.84,1,24.72,24.84,60.84,351,96.16,1.01
2021,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,PM10,1g,23.885012001,1.78077,154.718,25,44.3209375,45.165320833,126.728875,8386,95.73,1.09
2021,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznSpycha,PM10,24g,27.416126374,7,138.45,34,49.54,49.54,138.45,364,99.72,1.01
2021,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznSzyman,PM10,24g,23.211754386,4.52,125.66,17,37.48,38.27,125.66,342,93.69,0.93
2021,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,PM10,1g,29.023799945,2.99504,313.701,43,55.0428375,55.0428375,134.048408333,8679,99.07,1.02
2021,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,PM10,24g,30.665264624,8.49,154.53,51,56.93,57.48,154.53,359,98.35,0.98
2021,wielkopolskie,PL3003,strefa wielkopolska,WpBoroDrapal,PM10,1g,22.784331353,0.02219,392.405,22,42.130416667,42.130416667,160.213083333,8650,98.74,0.99
2021,wielkopolskie,PL3003,strefa wielkopolska,WpGniePaczko,PM10,24g,25.855171429,5.8,167.51,32,46.78,47.65,167.51,350,95.89,1.06
2021,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,PM10,1g,24.303918333,0.38317,213.3,21,43.080633333,43.080633333,148.927969565,8694,99.24,1.02
2021,wielkopolskie,PL3003,strefa wielkopolska,WpKozieosLes,PM10,1g,22.981634583,0.25071,494.756,22,42.109454167,42.109454167,152.150916667,8701,99.32,1.01
2021,wielkopolskie,PL3003,strefa wielkopolska,WpLeszKiepur,PM10,24g,21.423843844,3.6,111.375,14,36.9,39.46,111.375,333,91.23,0.99
2021,wielkopolskie,PL3003,strefa wielkopolska,WpMosinaCzer,PM10,1g,37.283151834,0,507.035,74,66.526125,67.1902875,165.321679167,8065,92.06,0.94
2021,wielkopolskie,PL3003,strefa wielkopolska,WpNoTomSzpit,PM10,24g,28.010353982,6.78,129.79,38,51.14,51.54,129.79,339,92.87,1.16
2021,wielkopolskie,PL3003,strefa wielkopolska,WpOstWieWyso,PM10,24g,30.497158774,8.72,152.2,45,53.8,55,152.2,359,98.35,0.99
2021,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,PM10,1g,22.610376493,0.02881,451.486,19,41.915841667,41.915841667,107.1553875,8605,98.23,1.03
2021,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,PM10,24g,22.825631868,6.36,110.11,20,40.3,40.3,110.11,364,99.72,1.01
2021,wielkopolskie,PL3003,strefa wielkopolska,WpPleszAlMic,PM10,1g,32.018846195,0.69959,328.148,47,53.86625,55.139241667,177.842708333,8136,92.87,1.13
